REF_DATE,GEO,DGUID,Type of employees,Overtime,North American Industry Classification System (NAICS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2006-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,683.74,,,,2
2006-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,686.63,,,,2
2006-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,677.2,,,,2
2006-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,697.5,,,,2
2007-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,697.41,,,,2
2007-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,681.43,,,,2
2007-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,698.19,,,,2
2007-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,702.65,,,,2
2007-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,706.58,,,,2
2007-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,714.49,,,,2
2007-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,719.51,,,,2
2007-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,709.21,,,,2
2007-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,700.18,,,,2
2007-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,705.4,,,,2
2007-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,710.92,,,,2
2007-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,712.7,,,,2
2008-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,722.85,,,,2
2008-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,738.95,,,,2
2008-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,740.9,,,,2
2008-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,733.45,,,,2
2008-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,724.3,,,,2
2008-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,732.68,,,,2
2008-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,750.72,,,,2
2008-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,749.19,,,,2
2008-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,760.65,,,,2
2008-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,754.43,,,,2
2008-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,761.03,,,,2
2008-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,746.33,,,,2
2009-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,743.34,A,,,2
2009-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,758,A,,,2
2009-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,770.82,A,,,2
2009-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,780.97,A,,,2
2009-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,784.03,A,,,2
2009-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,773.72,A,,,2
2009-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,770.43,A,,,2
2009-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,767.83,A,,,2
2009-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,776.62,A,,,2
2009-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,764.32,A,,,2
2009-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,779.9,A,,,2
2009-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,780.63,A,,,2
2010-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,770.19,A,,,2
2010-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,777.78,A,,,2
2010-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,771.65,A,,,2
2010-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,766.85,A,,,2
2010-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,791.55,A,,,2
2010-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,786.79,A,,,2
2010-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,788.29,A,,,2
2010-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,801.41,A,,,2
2010-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,802.93,A,,,2
2010-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,794.36,A,,,2
2010-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,801,A,,,2
2010-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,806.38,A,,,2
2011-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,815.73,A,,,2
2011-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,802.43,A,,,2
2011-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,813.24,A,,,2
2011-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,827.61,A,,,2
2011-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,814.2,A,,,2
2011-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,815.54,A,,,2
2011-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,801.41,A,,,2
2011-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,796.3,A,,,2
2011-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,807.04,A,,,2
2011-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,815.51,A,,,2
2011-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,810.7,A,,,2
2011-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,797.72,A,,,2
2012-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,804.43,A,,,2
2012-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,809.27,A,,,2
2012-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,806.12,A,,,2
2012-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,812.53,A,,,2
2012-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,800.27,A,,,2
2012-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,823.98,A,,,2
2012-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,819.46,A,,,2
2012-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,811.94,A,,,2
2012-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,822.7,A,,,2
2012-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,824.74,A,,,2
2012-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,826.6,A,,,2
2012-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,846.45,A,,,2
2013-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,828.06,A,,,2
2013-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,825.32,A,,,2
2013-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,837.43,A,,,2
2013-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,824.04,A,,,2
2013-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,818.42,A,,,2
2013-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,835.82,A,,,2
2013-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,824.7,A,,,2
2013-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,824.31,A,,,2
2013-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,830.14,A,,,2
2013-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,841.5,A,,,2
2013-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,860.76,A,,,2
2013-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,857.46,A,,,2
2014-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,847.1,A,,,2
2014-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,854.73,A,,,2
2014-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,848.65,A,,,2
2014-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,843.61,A,,,2
2014-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,857.45,A,,,2
2014-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,852.08,A,,,2
2014-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,857.42,A,,,2
2014-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,839.7,A,,,2
2014-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,858.96,A,,,2
2014-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,861.39,A,,,2
2014-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,858.49,A,,,2
2014-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,867.23,A,,,2
2015-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,872.46,A,,,2
2015-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,872.63,A,,,2
2015-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,864.79,A,,,2
2015-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,860.03,A,,,2
2015-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,873.51,A,,,2
2015-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,863.48,A,,,2
2015-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,869.4,A,,,2
2015-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,867.88,A,,,2
2015-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,874.9,A,,,2
2015-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,863.73,A,,,2
2015-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,864.3,A,,,2
2015-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,871.79,A,,,2
2016-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,855.97,A,,,2
2016-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,864.06,A,,,2
2016-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,864.19,A,,,2
2016-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,855.94,A,,,2
2016-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,864.46,A,,,2
2016-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,864.6,A,,,2
2016-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,864.98,A,,,2
2016-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,869.45,A,,,2
2016-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,862.88,A,,,2
2016-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,883.81,A,,,2
2016-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,876.05,A,,,2
2016-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,875.5,A,,,2
2017-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,884.78,A,,,2
2017-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,887.94,A,,,2
2017-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,881.17,A,,,2
2017-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,901.59,A,,,2
2017-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,891.56,A,,,2
2017-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,881.21,A,,,2
2017-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,879.75,A,,,2
2017-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,888.97,A,,,2
2017-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,887.28,A,,,2
2017-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,893.32,A,,,2
2017-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,900.83,A,,,2
2017-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,899.82,A,,,2
2018-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,894.3,A,,,2
2018-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,889.72,A,,,2
2018-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,896.33,A,,,2
2018-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,900.01,A,,,2
2018-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,914.8,A,,,2
2018-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,912.46,A,,,2
2018-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,903.35,A,,,2
2018-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,900.43,A,,,2
2018-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,906.2,A,,,2
2018-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,919.81,A,,,2
2018-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,921.11,A,,,2
2018-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,936.28,A,,,2
2019-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,918.88,A,,,2
2019-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,922.31,A,,,2
2019-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,928.17,A,,,2
2019-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,931.9,A,,,2
2019-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,943.54,A,,,2
2019-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,939.71,A,,,2
2019-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,939.18,A,,,2
2019-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,929.23,A,,,2
2019-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,944.04,B,,,2
2019-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,940.99,B,,,2
2019-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,947.54,A,,,2
2019-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,959.33,B,,,2
2020-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,960.79,B,,,2
2020-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,953.69,B,,,2
2020-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,959.69,B,,,2
2020-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,994.33,B,,,2
2020-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1023.91,B,,,2
2020-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1020.19,B,,,2
2020-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1004.49,B,,,2
2020-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1011.26,A,,,2
2020-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1014.23,A,,,2
2020-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1013.62,B,,,2
2020-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1009.84,B,,,2
2020-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1032.55,A,,,2
2021-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,998.67,B,,,2
2021-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,990.11,A,,,2
2021-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1003.53,A,,,2
2021-04-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1001.11,A,,,2
2021-05-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,993.6,B,,,2
2021-06-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,993.08,A,,,2
2021-07-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1013.64,A,,,2
2021-08-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1016.41,B,,,2
2021-09-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,985.18,A,,,2
2021-10-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1006.27,B,,,2
2021-11-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1019.82,B,,,2
2021-12-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1029.54,B,,,2
2022-01-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1035.72,B,,,2
2022-02-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1030.02,B,,,2
2022-03-01,Canada,2021A000011124,All employees,Including overtime,Health care and social assistance [62],Current dollars,75,units,0,v1558815,1.1.1.331,1031.97,B,,,2
